,Unnamed: 0,dateSold,propertyType,lotAreaValue,address,imgSrc,price,listingDateTime,longitude,latitude,listingStatus,zpid,livingArea,daysOnZillow,bedrooms,bathrooms,country,currency,lotAreaUnit,hasImage,listingSubType.is_newHome
161,1,1639123200000,SINGLE_FAMILY,0.27045454545455,"9510 Francis Young Ln, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.92369079589844,-77.27350616455078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=40dhge9t99GxTG8SKkDK1Cynp68=",1555000,,-77.273506,38.92369,RECENTLY_SOLD,89098186,3684.0,-1,4.0,4.5,USA,USD,acres,,
162,2,1639123200000,SINGLE_FAMILY,0.4,"505 Delano Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/71cc44292ef716c01d01afa6a53686eb-p_e.jpg,1250000,,-77.252495,38.903046,RECENTLY_SOLD,51769682,3425.0,-1,5.0,5.0,USA,USD,acres,True,
163,3,1639123200000,SINGLE_FAMILY,0.35,"305 Talahi Rd SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/0ab596ace159ef0eb7d44f50220a7056-p_e.jpg,1550000,,-77.25318,38.89986,RECENTLY_SOLD,59787129,4409.0,-1,5.0,5.0,USA,USD,acres,True,
164,4,1639123200000,SINGLE_FAMILY,0.29,"9605 Whitecedar Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/98cd01383ad40b9b061814b4c28389f1-p_e.jpg,1010000,,-77.27833,38.88874,RECENTLY_SOLD,51801792,3706.0,-1,4.0,4.0,USA,USD,acres,True,
165,5,1639123200000,SINGLE_FAMILY,0.4,"1606 Montmorency Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/7033c43933c1496a5a9c6d7de66ba33b-p_e.jpg,900000,,-77.25506,38.93148,RECENTLY_SOLD,51745257,3264.0,-1,4.0,4.0,USA,USD,acres,True,
166,6,1639036800000,SINGLE_FAMILY,0.25,"310 Center St N, Vienna, VA 22180",https://photos.zillowstatic.com/fp/e6f939f3a533e4aa6d382535e1e8619c-p_e.jpg,830000,,-77.26871,38.90399,RECENTLY_SOLD,51769486,2293.0,-1,3.0,3.0,USA,USD,acres,True,
167,7,1639036800000,SINGLE_FAMILY,0.27,"9510 Francis Young Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/2a18754d5e5c6fde397959cc531b2341-p_e.jpg,1555000,,-77.273506,38.92369,RECENTLY_SOLD,89096323,4715.0,-1,4.0,5.0,USA,USD,acres,True,
168,8,1638950400000,SINGLE_FAMILY,0.41,"9110 Streamview Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/f402af03a2bb2fd19abbcfab17ab7ce7-p_e.jpg,1010000,,-77.2601,38.93812,RECENTLY_SOLD,51745033,3425.0,-1,4.0,3.0,USA,USD,acres,True,
170,10,1638950400000,SINGLE_FAMILY,1.05,"1612 Chathams Ford Pl, Vienna, VA 22182",https://photos.zillowstatic.com/fp/944dd0b2bd55a3d02d0e4f5d8ead1314-p_e.jpg,1681700,,-77.27836,38.93945,RECENTLY_SOLD,51744871,6922.0,-1,5.0,6.0,USA,USD,sqft,True,
171,11,1638950400000,SINGLE_FAMILY,0.39359504132231,"9415 Shouse Dr, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.944461822509766,-77.27224731445312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YJXZdUM0-2v4d-fsbjHk1DBSmlc=",1000000,,-77.27225,38.94446,RECENTLY_SOLD,51724982,1868.0,-1,4.0,4.0,USA,USD,acres,,
172,12,1638864000000,SINGLE_FAMILY,0.46,"9806 Bridleridge Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/aa3190c2bd442be90c182e3e39ed398e-p_e.jpg,1360000,,-77.28539,38.916466,RECENTLY_SOLD,51769184,5479.0,-1,4.0,5.0,USA,USD,acres,True,
173,13,1638777600000,SINGLE_FAMILY,0.5,"1704 Fox Run Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/aaabbc846ff8deb7a25d9c6bd6bac5e3-p_e.jpg,880000,,-77.30202,38.94213,RECENTLY_SOLD,51743321,2900.0,-1,5.0,3.0,USA,USD,acres,True,
174,14,1638777600000,SINGLE_FAMILY,10454.4,"1746 Pine Valley Dr, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.92055130004883,-77.24664306640625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9-GutlEXYhG3UNyor_drmf7WQ6A=",825000,,-77.24664,38.92055,RECENTLY_SOLD,51748539,1436.0,-1,5.0,3.0,USA,USD,sqft,,
175,15,1638777600000,SINGLE_FAMILY,6098.4,"2809 Morada Ct, Vienna, VA 22180",https://photos.zillowstatic.com/fp/5fcd69db02a79db5bd63fd6645854aa9-p_e.jpg,1110000,,-77.24372,38.87826,RECENTLY_SOLD,60379357,3472.0,-1,5.0,6.0,USA,USD,sqft,True,
176,16,1638518400000,SINGLE_FAMILY,0.5,"9810 Sunrise Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/cb3045e334ca317e522b2fa11797ccb2-p_e.jpg,2282688,,-77.28405,38.8951,RECENTLY_SOLD,51770719,8024.0,-1,6.0,8.0,USA,USD,acres,True,
177,17,1638518400000,SINGLE_FAMILY,0.54,"9813 Fosbak Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/715bab5516b1c718d8db7dbeee3b7f30-p_e.jpg,1199900,,-77.28913,38.928932,RECENTLY_SOLD,51745843,4141.0,-1,5.0,5.0,USA,USD,acres,True,
178,18,1638432000000,SINGLE_FAMILY,0.27,"202 Owaissa Ct SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/8ccd3dfa5f6c17c5855730fb1941fd52-p_e.jpg,1050000,,-77.24969,38.89551,RECENTLY_SOLD,51773175,3168.0,-1,4.0,5.0,USA,USD,acres,True,
179,19,1638432000000,SINGLE_FAMILY,0.34713039485767,"9463 Shouse Dr, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.949466705322266,-77.26995086669922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=c_twtfj0IxqpHJ5YJzE5nyt2ZFE=",1000000,,-77.26995,38.949467,RECENTLY_SOLD,51725635,2422.0,-1,5.0,3.0,USA,USD,acres,,
180,20,1638345600000,SINGLE_FAMILY,0.25,"2104 Statute Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/4643a0cbd51f26a391aa77944d6fd2cc-p_e.jpg,800000,,-77.277405,38.91125,RECENTLY_SOLD,51768682,2021.0,-1,4.0,3.0,USA,USD,acres,True,
181,21,1638345600000,SINGLE_FAMILY,0.28,"104 Harmony Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/8bc0471d37e8ffda1dd8081b5dd3ec5d-p_e.jpg,738050,,-77.25259,38.893963,RECENTLY_SOLD,51772332,1352.0,-1,3.0,1.0,USA,USD,acres,True,
182,22,1638345600000,SINGLE_FAMILY,0.34442148760331,"1911 Prelude Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/38bf6d216e1b638d06eb0eeaa7ccb028-p_e.jpg,1824990,,-77.28048,38.918533,RECENTLY_SOLD,51745787,5406.0,-1,5.0,6.0,USA,USD,acres,True,True
183,23,1638259200000,SINGLE_FAMILY,0.59,"2533 Oak Valley Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/acbcdea4f1d3af67757ede8f5385746b-p_e.jpg,840000,,-77.294556,38.90253,RECENTLY_SOLD,51767987,2280.0,-1,4.0,4.0,USA,USD,acres,True,
184,24,1638259200000,SINGLE_FAMILY,0.5,"607 Park St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2bcd3108e3d4d58ff6de101de579b809-p_e.jpg,850000,,-77.25678,38.898205,RECENTLY_SOLD,51772859,1040.0,-1,3.0,2.0,USA,USD,acres,True,
185,25,1638259200000,SINGLE_FAMILY,0.5,"10312 Tamarack Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/e7111cb2415af8af711e17b87339e6e8-p_e.jpg,865000,,-77.30378,38.936638,RECENTLY_SOLD,51743375,3400.0,-1,5.0,3.0,USA,USD,acres,True,
186,26,1638259200000,SINGLE_FAMILY,0.54327364554637,"10106 Mill Wheel Ln, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.96879577636719,-77.29745483398438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-NF8d7IligII8K264d4KYNRoXts=",900000,,-77.297455,38.968796,RECENTLY_SOLD,51723326,2478.0,-1,5.0,3.5,USA,USD,acres,,
187,27,1638172800000,SINGLE_FAMILY,0.39,"2601 E Meredith Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/c11c2997c91a05e66c1ef9bf0d7f5d90-p_e.jpg,1030000,,-77.29212,38.894215,RECENTLY_SOLD,51767854,3230.0,-1,5.0,4.0,USA,USD,acres,True,
188,28,1638172800000,SINGLE_FAMILY,0.63,"103 Kingsley Rd SE, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88929748535156,-77.25159454345703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cevxzEm5JUvWORBh8gXKLTSBoc4=",2400000,,-77.251595,38.889297,RECENTLY_SOLD,51772813,964.0,-1,3.0,2.0,USA,USD,acres,,
189,29,1638172800000,SINGLE_FAMILY,0.28698347107438,"910 Fairway Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/c72e932b9d4161cbf98d8ec60633329d-p_e.jpg,4000,,-77.255325,38.91581,RECENTLY_SOLD,51769977,4000.0,-1,4.0,3.0,USA,USD,acres,True,
190,30,1637740800000,SINGLE_FAMILY,0.46,"2525 Rocky Branch Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/5b0354929beccaab7ff87990e11b5c95-p_e.jpg,1055000,,-77.29928,38.897045,RECENTLY_SOLD,51767961,3495.0,-1,5.0,4.0,USA,USD,acres,True,
191,31,1637740800000,SINGLE_FAMILY,0.28,"8302 Elm Grove Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/511d4fcf51767a75483702d2a2f46c32-p_e.jpg,1380000,,-77.2323,38.908573,RECENTLY_SOLD,52840114,3839.0,-1,6.0,5.0,USA,USD,acres,True,
192,32,1637740800000,SINGLE_FAMILY,10454.4,"517 Orrin St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3f3592aaa51f91f0a1a83d4b3b9b7128-p_e.jpg,1896394,,-77.24973,38.9048,RECENTLY_SOLD,51769711,5349.0,-1,5.0,6.0,USA,USD,sqft,True,
193,33,1637740800000,SINGLE_FAMILY,0.5,"532 Orchard St NW, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.899906158447266,-77.27872467041016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=CdXvENhymgsDTBs6SrhOCCDKSQ8=",650000,,-77.278725,38.899906,RECENTLY_SOLD,51770511,1326.0,-1,3.0,2.0,USA,USD,acres,,
194,34,1637654400000,SINGLE_FAMILY,0.57,"1607 Lozano Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6a79998e6209e4cbcb8d1f97bfc1252a-p_e.jpg,870000,,-77.28417,38.941242,RECENTLY_SOLD,51744661,3600.0,-1,5.0,3.0,USA,USD,acres,True,
195,35,1637654400000,SINGLE_FAMILY,9147.6,"8506 Ashgrove Plantation Cir, Vienna, VA 22182",https://photos.zillowstatic.com/fp/68618f6c9e1bae6976b319964aaf35a5-p_e.jpg,4200,,-77.23902,38.914467,RECENTLY_SOLD,51774107,3450.0,-1,3.0,4.0,USA,USD,sqft,True,
196,36,1637654400000,SINGLE_FAMILY,0.33,"407 Tapawingo Rd SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/52bdb9784600ed9a9da56ac00921b5f3-p_e.jpg,2150000,,-77.26222,38.89007,RECENTLY_SOLD,51772061,6580.0,-1,6.0,6.0,USA,USD,acres,True,True
197,37,1637568000000,SINGLE_FAMILY,,"8846 Ashgrove House Ln APT 202, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.931114196777344,-77.24842834472656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=EtKBY5YjVchaFWT_OZZDF-G0jig=",545000,,-77.24843,38.931114,RECENTLY_SOLD,51747520,1580.0,-1,2.0,3.0,USA,USD,,,
198,38,1637568000000,SINGLE_FAMILY,0.25,"103 Patrick St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3803459155987fdab3558556f95aefb6-p_e.jpg,901500,,-77.247765,38.885868,RECENTLY_SOLD,51807985,2865.0,-1,4.0,3.0,USA,USD,acres,True,
199,39,1637308800000,SINGLE_FAMILY,0.28,"100 James Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/74a4d13ad2a12f6d6c3dd87122888b02-p_e.jpg,760000,,-77.24988,38.887295,RECENTLY_SOLD,51803894,2340.0,-1,4.0,3.0,USA,USD,acres,True,
200,0,1637308800000,SINGLE_FAMILY,10500.0,"8215 Cottage St, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88669967651367,-77.22941589355469&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=3PnNqSTbUlT_nILBF42ftGuJfR8=",670000,,-77.229416,38.8867,RECENTLY_SOLD,51808099,1828.0,-1,4.0,2.5,USA,USD,sqft,,
201,1,1637308800000,SINGLE_FAMILY,10454.4,"8312 Cottage St, Vienna, VA 22180",https://photos.zillowstatic.com/fp/7072e421d3c24257e40ef8bc4c4ec69b-p_e.jpg,786500,,-77.23284,38.886005,RECENTLY_SOLD,51808183,2041.0,-1,4.0,3.0,USA,USD,sqft,True,
202,2,1637308800000,SINGLE_FAMILY,8276.4,"9809 Oleander Ave, Vienna, VA 22181",https://photos.zillowstatic.com/fp/751f3face5ed072d9db47c245b9cb0d5-p_e.jpg,799900,,-77.2862,38.881466,RECENTLY_SOLD,51801748,1908.0,-1,4.0,3.0,USA,USD,sqft,True,
203,3,1637308800000,SINGLE_FAMILY,9583.2,"228 Manvell Rd SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/f0e8cb608170871e091dea0cab942886-p_e.jpg,680000,,-77.25568,38.899986,RECENTLY_SOLD,51771881,1456.0,-1,3.0,2.0,USA,USD,sqft,True,
204,4,1637222400000,SINGLE_FAMILY,0.28,"130 Woodview Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/cb7570ed584f58d365faf4346a6f79ce-p_e.jpg,1848000,,-77.25497,38.89073,RECENTLY_SOLD,51772409,5737.0,-1,5.0,7.0,USA,USD,acres,True,
205,5,1637136000000,SINGLE_FAMILY,0.31,"428 Blair Rd NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/9a6a2db14d9a8a13b9c71247e6461bfc-p_e.jpg,950000,,-77.28185,38.903824,RECENTLY_SOLD,51768543,2325.0,-1,5.0,3.0,USA,USD,acres,True,
206,6,1637136000000,SINGLE_FAMILY,0.98999081726354,"10203 Old Hunt Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/d120cd14f37c1cc5ffc6c6752f826163-p_e.jpg,925000,,-77.29681,38.91321,RECENTLY_SOLD,51767112,2938.0,-1,5.0,4.0,USA,USD,acres,True,
207,7,1637049600000,SINGLE_FAMILY,0.33,"8953 Miller Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/4dfdfc7159b6d8231a8be54717cc96a6-p_e.jpg,985000,,-77.256676,38.920097,RECENTLY_SOLD,51746924,2335.0,-1,4.0,3.0,USA,USD,acres,True,
208,8,1637049600000,SINGLE_FAMILY,0.45,"9805 Meadow Knoll Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/e5cba57725a6348fa9a9c92ad4614332-p_e.jpg,815000,,-77.283,38.91435,RECENTLY_SOLD,51769169,2445.0,-1,4.0,3.0,USA,USD,acres,True,
209,9,1636963200000,SINGLE_FAMILY,0.46085858585859,"1954 Old Gallows Rd, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.91061782836914,-77.22313690185547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=pX58Gt9S0N5PdX1Pv4D6-28xSt4=",2550000,,-77.22314,38.910618,RECENTLY_SOLD,51774686,1609.0,-1,,2.0,USA,USD,acres,,
210,10,1636963200000,SINGLE_FAMILY,0.45,"2302 Tanglevale Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/5ed559f09206b3f6f75a16f2dc168f25-p_e.jpg,973800,,-77.287415,38.90291,RECENTLY_SOLD,51771104,2267.0,-1,5.0,3.0,USA,USD,acres,True,
211,11,1636963200000,SINGLE_FAMILY,0.31,"404 Macarthur Ave NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/00463d1d2d9e6ca3ce93c75cdf07afd5-p_e.jpg,925000,,-77.268524,38.91247,RECENTLY_SOLD,51769537,2464.0,-1,3.0,3.0,USA,USD,acres,True,
212,12,1636963200000,SINGLE_FAMILY,0.26,"2630 Depaul Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/4e0336c732ce4d5ccac2504cacd9834e-p_e.jpg,1369814,,-77.24285,38.88166,RECENTLY_SOLD,51808565,3543.0,-1,4.0,5.0,USA,USD,acres,True,
213,13,1636876800000,SINGLE_FAMILY,0.35,"1650 Montmorency Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/d48501007b1ae632a522b5c2a8449d3e-p_e.jpg,1359000,,-77.261925,38.93006,RECENTLY_SOLD,51746977,3747.0,-1,4.0,4.0,USA,USD,acres,True,
214,14,1636704000000,SINGLE_FAMILY,0.38,"2847 Edgelea Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/69f2ccc4bd58e99d9f5a60d239dcbb42-p_e.jpg,670000,,-77.28853,38.88051,RECENTLY_SOLD,51801642,1400.0,-1,0.0,0.0,USA,USD,acres,True,
215,15,1636704000000,SINGLE_FAMILY,8276.4,"8303 Forestree Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/4da905d2209f5f3b84f50b5083a3694b-p_e.jpg,895000,,-77.23361,38.90363,RECENTLY_SOLD,51773990,3084.0,-1,4.0,4.0,USA,USD,sqft,True,
216,16,1636704000000,SINGLE_FAMILY,10454.4,"8716 Old Courthouse Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/11f3b730ac7234116fcf5eaadc3265a1-p_e.jpg,815000,,-77.24775,38.920235,RECENTLY_SOLD,51748533,2809.0,-1,5.0,3.0,USA,USD,sqft,True,
217,17,1636704000000,SINGLE_FAMILY,0.68,"9813 Wintercress Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/331669d1db14f385823c0cea681b28c2-p_e.jpg,1110000,,-77.29109,38.94962,RECENTLY_SOLD,51725258,3620.0,-1,5.0,4.0,USA,USD,acres,True,
218,18,1636704000000,SINGLE_FAMILY,0.28,"1208 Drake St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/93035917dcc5d6f650d82825582bc97e-p_e.jpg,800000,,-77.25488,38.881596,RECENTLY_SOLD,51803683,1732.0,-1,3.0,2.0,USA,USD,acres,True,
219,19,1636704000000,SINGLE_FAMILY,1742.0,"2004 Meadow Springs Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/4118783513899139e933b9097341adea-p_e.jpg,3000,,-77.22549,38.90843,RECENTLY_SOLD,51776241,2040.0,-1,3.0,2.5,USA,USD,sqft,True,
220,20,1636531200000,SINGLE_FAMILY,0.63,"10194 Hillington Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/b5c2f7d52f9e540f56cab74a9a413872-p_e.jpg,1258000,,-77.296265,38.92622,RECENTLY_SOLD,51744321,3530.0,-1,5.0,4.0,USA,USD,acres,True,
221,21,1636531200000,SINGLE_FAMILY,0.38,"2557 Oak Valley Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/fd2d5954855e677e207995bfa57dade2-p_e.jpg,835500,,-77.294334,38.898476,RECENTLY_SOLD,51767742,1679.0,-1,4.0,3.0,USA,USD,acres,True,
222,22,1636531200000,SINGLE_FAMILY,1.03,"2205 Lydia Pl, Vienna, VA 22181",https://photos.zillowstatic.com/fp/bf9897e28b2f5d2258bfd7a643bf0d22-p_e.jpg,1145000,,-77.29512,38.913128,RECENTLY_SOLD,51767115,3591.0,-1,5.0,4.0,USA,USD,sqft,True,
223,23,1636444800000,SINGLE_FAMILY,0.30736914600551,"2136 Woodford Rd, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.90346145629883,-77.23973083496094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=R7xh4F4gK5RvDe6YMDwE73gdhnc=",710000,,-77.23973,38.90346,RECENTLY_SOLD,51773760,1682.0,-1,3.0,3.0,USA,USD,acres,,
224,24,1636358400000,SINGLE_FAMILY,0.32,"2008 Cantata Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/59037bacf8119b13fe49c0dec3f4b7f3-p_e.jpg,928000,,-77.27923,38.915386,RECENTLY_SOLD,51769060,1775.0,-1,4.0,4.0,USA,USD,acres,True,
225,25,1636095600000,SINGLE_FAMILY,0.36,"9211 Bois Ave, Vienna, VA 22182",https://photos.zillowstatic.com/fp/39cb24ea4e9f0f1e0a9660b5fed48593-p_e.jpg,885000,,-77.26506,38.931248,RECENTLY_SOLD,51745160,3290.0,-1,5.0,3.0,USA,USD,acres,True,
226,26,1636095600000,SINGLE_FAMILY,1.92,"10716 Meadowood Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/bc2e7adbca8e6780ecdc1bc1560e8398-p_e.jpg,1050000,,-77.31708,38.928658,RECENTLY_SOLD,51743913,4620.0,-1,4.0,5.0,USA,USD,sqft,True,
227,27,1636095600000,SINGLE_FAMILY,0.29,"9544 Whitecedar Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/a5917240f4c2f629dab312000abd8182-p_e.jpg,935000,,-77.27728,38.889484,RECENTLY_SOLD,51771209,2418.0,-1,4.0,3.0,USA,USD,acres,True,
228,28,1636009200000,SINGLE_FAMILY,0.29,"225 Church St NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/7766b85f7ff759f50614dcb7ad7fdfef-p_e.jpg,1786805,,-77.26323,38.904903,RECENTLY_SOLD,51770225,5074.0,-1,5.0,6.0,USA,USD,acres,True,
229,29,1636009200000,SINGLE_FAMILY,0.31,"908 Shady Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/f3c6a18c2733b7c64cd937c639ef95ba-p_e.jpg,870000,,-77.24478,38.898064,RECENTLY_SOLD,51777273,2208.0,-1,3.0,3.0,USA,USD,acres,True,
230,30,1636009200000,SINGLE_FAMILY,0.36,"412 Onondio Cir SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/fb4b84b963e8164782cd227e07de10b4-p_e.jpg,976000,,-77.24262,38.89714,RECENTLY_SOLD,51777311,2342.0,-1,5.0,3.0,USA,USD,acres,True,
231,31,1635922800000,SINGLE_FAMILY,0.36,"8728 Old Courthouse Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/09fe1089d1eedd9b0d515f57a585133d-p_e.jpg,699000,,-77.24934,38.92088,RECENTLY_SOLD,51748527,2240.0,-1,5.0,3.0,USA,USD,acres,True,
232,32,1635922800000,SINGLE_FAMILY,0.28,"2624 Depaul Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3feb02b924b15eed293484978a5764f8-p_e.jpg,790000,,-77.24326,38.882618,RECENTLY_SOLD,51808485,2602.0,-1,3.0,3.0,USA,USD,acres,True,
233,33,1635836400000,SINGLE_FAMILY,0.27,"8104 Maya Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/76a6c40680f0a022d435df00e876d29a-p_e.jpg,1327500,,-77.229515,38.906055,RECENTLY_SOLD,72489952,6196.0,-1,5.0,5.0,USA,USD,acres,True,
234,34,1635750000000,SINGLE_FAMILY,0.59,"1373 Carpers Farm Way, Vienna, VA 22182",https://photos.zillowstatic.com/fp/c4886ff3b8a1a228224e6e41d25e1275-p_e.jpg,1155000,,-77.30128,38.964417,RECENTLY_SOLD,51723467,3982.0,-1,5.0,4.0,USA,USD,acres,True,
235,35,1635750000000,SINGLE_FAMILY,10454.4,"8457 Hunt Valley Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/96ae6431eca0ced5e987e36ae6d140d9-p_e.jpg,863000,,-77.23521,38.90928,RECENTLY_SOLD,51773902,2500.0,-1,3.0,4.0,USA,USD,sqft,True,
236,36,1635750000000,SINGLE_FAMILY,4977.0,"9690 Farmside Pl, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95830535888672,-77.28076171875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MnCq5le66ykSFcEu7SvKKGJ14BI=",825000,,-77.28076,38.958305,RECENTLY_SOLD,59786239,2400.0,-1,4.0,3.5,USA,USD,sqft,,
237,37,1635750000000,SINGLE_FAMILY,10395.0,"110 Elm St SW, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.89790725708008,-77.26203155517578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SB1OCZmcHhQbrTxsRDmLijMn5aU=",750000,,-77.26203,38.897907,RECENTLY_SOLD,51772541,1748.0,-1,3.0,3.5,USA,USD,sqft,,
238,38,1635490800000,SINGLE_FAMILY,5.16,"1201 Towlston Rd, Great Falls, VA 22066",https://photos.zillowstatic.com/fp/cf9b2811f81812a8279903faa7cac971-p_e.jpg,3700000,,-77.258606,38.95867,RECENTLY_SOLD,51725560,11188.0,-1,7.0,8.0,USA,USD,sqft,True,
239,39,1635490800000,SINGLE_FAMILY,0.58,"1011 Ware St SW #6, Vienna, VA 22180",https://photos.zillowstatic.com/fp/f323b9c9c6825325eab1723833306e3e-p_e.jpg,1818820,,,,RECENTLY_SOLD,2068389466,0.0,-1,5.0,6.0,USA,USD,acres,True,
240,0,1635490800000,SINGLE_FAMILY,0.41,"104 Westmanor Ct SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3c2556a94f3a439b6de65bfc59bc4576-p_e.jpg,1550000,,-77.251175,38.90978,RECENTLY_SOLD,51769429,5723.0,-1,6.0,5.0,USA,USD,acres,True,
241,1,1635490800000,SINGLE_FAMILY,0.26,"8725 Litwalton Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/81a95a3251e3f6f69bed0cf46bfebd30-p_e.jpg,950073,,-77.24066,38.902073,RECENTLY_SOLD,51777369,1868.0,-1,4.0,2.0,USA,USD,acres,True,
